0.0625 0.549695 0.994713 0.406173
0.125 1.487 0.984642 1.51288
0.1875 1.46394 0.972542 1.87441
0.25 1.22095 0.958583 1.84245
0.3125 1.08539 0.943036 1.86073
0.375 0.994351 0.926158 1.89365
0.4375 0.926625 0.90818 1.93163
0.5 0.872416 0.889303 1.97027
0.5625 0.827043 0.869704 2.00836
0.625 0.78795 0.849539 2.04566
0.6875 0.753501 0.828947 2.08208
0.75 0.722571 0.808051 2.11746
0.8125 0.694257 0.786958 2.15131
0.875 0.66802 0.765767 2.18352
0.9375 0.643588 0.74456 2.21443
1 0.620717 0.723413 2.2442
1.0625 0.59931 0.702391 2.27334
1.125 0.579109 0.681551 2.30158
1.1875 0.559871 0.660944 2.32854
1.25 0.541551 0.640611 2.35448
1.3125 0.524259 0.620591 2.38033
1.375 0.507819 0.600914 2.40573
1.4375 0.492037 0.581607 2.43013
1.5 0.476989 0.562694 2.45417
1.5625 0.462594 0.544192 2.47775
1.625 0.448726 0.526115 2.50043
1.6875 0.435474 0.508476 2.52293
1.75 0.422807 0.491284 2.54532
1.8125 0.410598 0.474544 2.56706
1.875 0.398872 0.458261 2.58848
1.9375 0.38759 0.442436 2.60952
2 0.376624 0.427069 2.62945
2.0625 0.366039 0.412157 2.64883
2.125 0.355926 0.397699 2.66848
2.1875 0.346133 0.383689 2.68744
2.25 0.336467 0.370122 2.70428
2.3125 0.327159 0.356992 2.72085
2.375 0.318233 0.344291 2.73754
2.4375 0.309656 0.332011 2.75422
2.5 0.301322 0.320145 2.7701
2.5625 0.29319 0.308682 2.78483
2.625 0.285263 0.297615 2.79852
2.6875 0.277727 0.286934 2.8131
2.75 0.270674 0.276628 2.82976
2.8125 0.263911 0.266689 2.84678
2.875 0.257294 0.257105 2.86272
2.9375 0.250903 0.247868 2.87851
3 0.244658 0.238967 2.89334
3.0625 0.238543 0.230391 2.90703
3.125 0.232514 0.222132 2.91906
3.1875 0.226589 0.214177 2.92964
3.25 0.22084 0.206519 2.93974
3.3125 0.215395 0.199145 2.95116
3.375 0.210121 0.192047 2.96231
3.4375 0.205069 0.185216 2.97401
3.5 0.200206 0.178641 2.98593
3.5625 0.195445 0.172316 2.99688
3.625 0.19073 0.16623 3.00599
3.6875 0.186185 0.160375 3.01525
3.75 0.181846 0.154743 3.02536
3.8125 0.177649 0.149325 3.03542
3.875 0.173586 0.144113 3.04538
3.9375 0.169726 0.1391 3.05659
4 0.165965 0.134277 3.0673
4.0625 0.162215 0.129638 3.07594
4.125 0.158803 0.125175 3.08877
4.1875 0.155546 0.120881 3.10256
4.25 0.152232 0.11675 3.11315
4.3125 0.148912 0.112775 3.12143
4.375 0.145762 0.108952 3.13112
4.4375 0.142818 0.105273 3.14318
4.5 0.13991 0.101734 3.15406
4.5625 0.137054 0.0983294 3.1641
4.625 0.134277 0.0950534 3.17397
4.6875 0.131526 0.0919016 3.18245
4.75 0.129001 0.0888691 3.19447
4.8125 0.126651 0.0859509 3.20908
4.875 0.124251 0.0831424 3.22068
4.9375 0.121671 0.0804396 3.22567
5 0.11914 0.077838 3.22991
5.0625 0.116885 0.0753336 3.23969
5.125 0.114841 0.0729225 3.25362
5.1875 0.112718 0.0706007 3.26367
5.25 0.110529 0.0683645 3.27
5.3125 0.108316 0.0662107 3.27372
5.375 0.106155 0.064136 3.27707
5.4375 0.103968 0.0621371 3.27762
5.5 0.101769 0.0602108 3.27575
5.5625 0.0996209 0.0583546 3.27343
5.625 0.0975203 0.0565656 3.27061
5.6875 0.0954993 0.0548407 3.26842
5.75 0.093659 0.0531773 3.27052
5.8125 0.0919291 0.0515729 3.27473
5.875 0.0902706 0.0500255 3.27982
5.9375 0.0886987 0.0485326 3.28648
6 0.0871994 0.047092 3.29431
6.0625 0.0857938 0.0457015 3.30427
6.125 0.0844931 0.0443591 3.31695
6.1875 0.0832429 0.0430628 3.33038
6.25 0.0819828 0.0418113 3.34219
6.3125 0.0806778 0.0406031 3.35088
6.375 0.0793511 0.0394366 3.35728
6.4375 0.0780056 0.0383103 3.36144
6.5 0.0766606 0.0372226 3.36413
6.5625 0.0753657 0.0361721 3.36754
6.625 0.0741687 0.0351575 3.37393
6.6875 0.0730629 0.0341774 3.3832
6.75 0.0720054 0.0332304 3.39351
6.8125 0.0709023 0.0323153 3.40047
6.875 0.0698043 0.031431 3.40641
6.9375 0.0688871 0.0305766 3.42003
7 0.0681461 0.0297511 3.44155
7.0625 0.0673986 0.0289531 3.462
7.125 0.0665524 0.0281816 3.47655
7.1875 0.0656846 0.0274355 3.489
7.25 0.0647613 0.0267139 3.49745
7.3125 0.0639011 0.0260154 3.50823
7.375 0.0631802 0.0253394 3.52575
7.4375 0.0623777 0.024685 3.53784
7.5 0.0613271 0.0240513 3.53466
7.5625 0.0601791 0.0234375 3.52433
7.625 0.0591484 0.0228431 3.51932
7.6875 0.0581625 0.0222673 3.51555
7.75 0.0571698 0.0217095 3.50996
7.8125 0.0561831 0.0211692 3.50331
7.875 0.0552762 0.0206458 3.50025
7.9375 0.0544798 0.0201387 3.50299
8 0.0535985 0.0196472 3.49905
8.0625 0.0526054 0.0191708 3.48639
8.125 0.0517285 0.0187088 3.47999
8.1875 0.0509278 0.0182606 3.47745
8.25 0.0501437 0.0178257 3.47485
8.3125 0.0493319 0.0174036 3.46909
8.375 0.0484891 0.0169936 3.45985
8.4375 0.0476351 0.0165952 3.44844
8.5 0.0469129 0.0162079 3.4453
8.5625 0.0464069 0.0158315 3.45712
8.625 0.0458821 0.0154655 3.46682
8.6875 0.0452049 0.0151097 3.46407
8.75 0.0444135 0.0147634 3.45137
8.8125 0.0437173 0.0144264 3.44479
8.875 0.0431991 0.0140983 3.45126
8.9375 0.042666 0.0137792 3.45573
9 0.0419714 0.0134689 3.4461
9.0625 0.0411346 0.0131671 3.42342
9.125 0.0402741 0.0128737 3.39718
9.1875 0.0394836 0.0125882 3.3753
9.25 0.0388412 0.0123109 3.36478
9.3125 0.0382384 0.0120418 3.35656
9.375 0.0376699 0.0117803 3.3503
9.4375 0.0371983 0.0115266 3.35175
9.5 0.0367714 0.01128 3.35648
9.5625 0.0362697 0.0110404 3.35358
9.625 0.0357389 0.0108074 3.34705
9.6875 0.0353299 0.0105808 3.35109
9.75 0.0350084 0.0103603 3.36282
9.8125 0.0346086 0.0101459 3.36645
9.875 0.0342015 0.00993719 3.36865
9.9375 0.0338846 0.00973411 3.37913
10 0.033546 0.00953657 3.3869
10.0625 0.0333619 0.00934455 3.40989
10.125 0.0334377 0.00915804 3.45957
10.1875 0.0333245 0.00897688 3.48992
10.25 0.0329842 0.00880095 3.49617
10.3125 0.0327048 0.0086301 3.50835
10.375 0.0324914 0.00846435 3.52725
10.4375 0.0322465 0.00830375 3.54239
10.5 0.031959 0.008148 3.55243
10.5625 0.0315469 0.00799701 3.54794
10.625 0.0310926 0.00785089 3.53784
