0.0625 2.02789 0.982372 0.449358
0.125 5.5473 0.954439 1.90245
0.1875 5.07853 0.926263 2.42133
0.25 3.84381 0.897741 2.34931
0.3125 3.0853 0.868975 2.29956
0.375 2.57579 0.840129 2.26571
0.4375 2.20805 0.811365 2.24049
0.5 1.92779 0.782828 2.21919
0.5625 1.70548 0.754638 2.1993
0.625 1.52467 0.726895 2.18076
0.6875 1.37511 0.699679 2.1642
0.75 1.24881 0.673052 2.14852
0.8125 1.14002 0.647065 2.13238
0.875 1.04573 0.621756 2.11672
0.9375 0.963103 0.597154 2.10124
1 0.889909 0.573279 2.08546
1.0625 0.824435 0.550143 2.0689
1.125 0.765909 0.527752 2.05264
1.1875 0.713061 0.506109 2.03593
1.25 0.665006 0.485212 2.01845
1.3125 0.621178 0.465053 2.00034
1.375 0.581296 0.445623 1.98243
1.4375 0.545155 0.426911 1.96568
1.5 0.512205 0.408902 1.9497
1.5625 0.482549 0.391584 1.93634
1.625 0.455688 0.374938 1.92509
1.6875 0.430932 0.358951 1.91427
1.75 0.407817 0.343602 1.90272
1.8125 0.386354 0.328873 1.8912
1.875 0.366569 0.314745 1.88064
1.9375 0.347974 0.301199 1.86929
2 0.330878 0.288215 1.85943
2.0625 0.315104 0.275774 1.85084
2.125 0.30012 0.263858 1.84099
2.1875 0.286027 0.252447 1.83089
2.25 0.273243 0.241525 1.82378
2.3125 0.261441 0.231072 1.81824
2.375 0.249696 0.221073 1.80818
2.4375 0.238359 0.211509 1.79607
2.5 0.227751 0.20236 1.78457
2.5625 0.217286 0.193612 1.76936
2.625 0.20697 0.185247 1.75041
2.6875 0.197963 0.177251 1.73786
2.75 0.190158 0.169609 1.7318
2.8125 0.18283 0.162308 1.72642
2.875 0.175812 0.155334 1.72044
2.9375 0.168957 0.148671 1.71252
3 0.162152 0.142305 1.7015
3.0625 0.156008 0.136225 1.69394
3.125 0.150245 0.130416 1.68729
3.1875 0.144518 0.124867 1.67784
3.25 0.139353 0.119567 1.67181
3.3125 0.134794 0.114506 1.6703
3.375 0.129931 0.109671 1.66231
3.4375 0.124844 0.105053 1.64837
3.5 0.120137 0.100643 1.63636
3.5625 0.116236 0.0964306 1.63264
3.625 0.113032 0.0924066 1.63653
3.6875 0.109609 0.0885628 1.63525
3.75 0.1056 0.0848914 1.62276
3.8125 0.10176 0.0813839 1.61013
3.875 0.0983528 0.078033 1.60182
3.9375 0.0949551 0.0748319 1.59125
4 0.0921553 0.0717737 1.5885
4.0625 0.0901904 0.0688517 1.59856
4.125 0.0878829 0.0660601 1.60115
4.1875 0.0849939 0.0633932 1.59126
4.25 0.0821594 0.0608446 1.58015
4.3125 0.0797964 0.0584086 1.57608
4.375 0.078334 0.0560791 1.58844
4.4375 0.0767492 0.0538515 1.59732
4.5 0.0741298 0.0517221 1.58301
4.5625 0.0707993 0.0496865 1.55084
4.625 0.0679958 0.0477399 1.52739
4.6875 0.0663898 0.0458775 1.5289
4.75 0.0657889 0.0440947 1.55283
4.8125 0.0653153 0.0423898 1.57968
4.875 0.0636938 0.0407593 1.57804
4.9375 0.0613026 0.0391993 1.55546
5 0.059061 0.0377059 1.53438
5.0625 0.0570943 0.0362768 1.51834
5.125 0.0554546 0.0349086 1.50924
5.1875 0.0541705 0.0335988 1.50842
5.25 0.0529237 0.0323449 1.50747
5.3125 0.0511027 0.0311436 1.48861
5.375 0.0491004 0.0299923 1.4624
5.4375 0.0475372 0.0288884 1.44731
5.5 0.0463601 0.0278293 1.44254
5.5625 0.0450166 0.0268129 1.43125
5.625 0.04365 0.0258375 1.41774
5.6875 0.0427374 0.024901 1.41776
5.75 0.0421833 0.024002 1.42899
5.8125 0.0414248 0.0231396 1.4327
5.875 0.0404342 0.0223118 1.42746
5.9375 0.0392485 0.0215172 1.41409
6 0.0380468 0.0207553 1.39872
6.0625 0.0371747 0.0200246 1.39424
6.125 0.0366816 0.0193237 1.40325
6.1875 0.0361213 0.0186518 1.40919
6.25 0.0352014 0.0180075 1.40027
6.3125 0.0349682 0.0173894 1.41806
6.375 0.0354798 0.0167961 1.46655
6.4375 0.0351896 0.0162271 1.48236
6.5 0.0340173 0.0156817 1.46013
6.5625 0.0334733 0.0151586 1.46376
6.625 0.0331821 0.0146564 1.47805
6.6875 0.0322736 0.0141741 1.46411
6.75 0.030755 0.0137113 1.42075
6.8125 0.0298446 0.0132672 1.40371
6.875 0.0294577 0.0128404 1.41045
6.9375 0.0297414 0.0124296 1.44944
7 0.0303286 0.0120334 1.5042
7.0625 0.0309628 0.0116511 1.5626
7.125 0.0305587 0.0112836 1.56904
7.1875 0.0293479 0.01093 1.53287
7.25 0.0281544 0.0105892 1.49571
7.3125 0.0272788 0.0102601 1.47379
7.375 0.0265678 0.00994239 1.45955
7.4375 0.0260416 0.00963464 1.45454
7.5 0.0255959 0.00933612 1.45334
7.5625 0.0257237 0.00904755 1.48461
7.625 0.0257258 0.00876865 1.50895
7.6875 0.0248531 0.00849917 1.48135
7.75 0.0241212 0.00823956 1.46081
7.8125 0.0240809 0.00798934 1.48162
7.875 0.0243765 0.00774715 1.52353
7.9375 0.0237345 0.00751283 1.50669
8 0.0223342 0.0072864 1.43988
8.0625 0.0212348 0.00706735 1.39017
8.125 0.0208781 0.00685438 1.3878
8.1875 0.0208313 0.00664722 1.40577
8.25 0.0210383 0.00644541 1.44121
8.3125 0.0214182 0.00624862 1.48925
8.375 0.021807 0.00605698 1.53888
8.4375 0.0216609 0.00587038 1.55117
8.5 0.0206872 0.00568818 1.5032
8.5625 0.019678 0.00550977 1.45071
8.625 0.0194693 0.00533468 1.4561
8.6875 0.0194727 0.00516275 1.47728
8.75 0.0183543 0.0049949 1.4123
8.8125 0.0167703 0.00483158 1.30871
8.875 0.0162705 0.00467267 1.28757
8.9375 0.0162062 0.00451782 1.30041
9 0.0160916 0.00436701 1.30914
9.0625 0.0159555 0.00422048 1.31596
9.125 0.0150961 0.0040781 1.26213
9.1875 0.0140835 0.0039398 1.19349
9.25 0.0140721 0.00380514 1.20864
9.3125 0.0140267 0.00367327 1.22091
9.375 0.0134636 0.0035449 1.18753
9.4375 0.0124935 0.00342014 1.11657
9.5 0.0116903 0.00329838 1.05854
9.5625 0.0112009 0.00317982 1.02749
9.625 0.0110798 0.00306499 1.02959
9.6875 0.0107449 0.00295431 1.01137
9.75 0.0107324 0.00284715 1.02316
9.8125 0.0112022 0.00274325 1.08157
9.875 0.0111144 0.00264214 1.0867
9.9375 0.0107588 0.00254373 1.06519
10 0.0108393 0.00244827 1.08659
10.0625 0.011309 0.00235502 1.14778
10.125 0.011319 0.00226384 1.16301
10.1875 0.0111101 0.0021755 1.15558
10.25 0.0108218 0.00209119 1.13934
10.3125 0.0106408 0.00201097 1.1339
10.375 0.0109407 0.00193385 1.17995
10.4375 0.0116427 0.00185899 1.27073
10.5 0.0120472 0.00178691 1.33059
10.5625 0.0121295 0.0017185 1.35558
10.625 0.0121155 0.00165337 1.36999
10.6875 0.0119557 0.00159089 1.36779
10.75 0.0116231 0.00152957 1.34526
10.8125 0.0111755 0.00146978 1.30845
10.875 0.0112278 0.00141221 1.32974
10.9375 0.012111 0.00135693 1.45079
11 0.0131494 0.00130438 1.59316
11.0625 0.0134586 0.0012539 1.64912
11.125 0.0131368 0.00120458 1.62785
11.1875 0.0122992 0.00115682 1.54115
11.25 0.0114445 0.00111084 1.45006
11.3125 0.011211 0.00106595 1.43623
11.375 0.0112884 0.00102103 1.46211
11.4375 0.0109491 0.000976023 1.43372
11.5 0.0105478 0.000931874 1.39625
11.5625 0.0104586 0.000889457 1.39947
11.625 0.0105935 0.000848784 1.43283
11.6875 0.0106854 0.000810091 1.46078
11.75 0.0101951 0.000773876 1.40865
11.8125 0.00925325 0.000739859 1.29211
11.875 0.0082346 0.00070761 1.16203
11.9375 0.00781784 0.000677508 1.11483
12 0.00783688 0.000648921 1.12924
12.0625 0.00798312 0.000620837 1.1623
12.125 0.00837293 0.000593415 1.23168
12.1875 0.00871651 0.000566463 1.29544
12.25 0.00877874 0.000539652 1.31807
12.3125 0.00867055 0.000514009 1.31511
12.375 0.00891746 0.000490193 1.3663
12.4375 0.0093031 0.000468651 1.43979
12.5 0.00897218 0.000449307 1.40253
12.5625 0.0084049 0.0004324 1.327
12.625 0.00815565 0.000416731 1.30048
12.6875 0.00772897 0.000401567 1.24465
12.75 0.00691128 0.000387329 1.12395
12.8125 0.00700422 0.000374658 1.15025
12.875 0.00781331 0.000363423 1.29565
12.9375 0.00772352 0.000353881 1.29321
13 0.00745166 0.000346077 1.25977
13.0625 0.00744157 0.000340014 1.27018
13.125 0.00784038 0.000335105 1.35108
13.1875 0.00802607 0.000331589 1.39628
13.25 0.0081939 0.0003297 1.43902
13.3125 0.00783885 0.000329502 1.38968
13.375 0.00728291 0.000330191 1.30327
13.4375 0.00697496 0.000331861 1.25986
13.5 0.00692291 0.000335044 1.26212
13.5625 0.00715413 0.000339907 1.31639
13.625 0.00733989 0.000346857 1.36305
13.6875 0.00732817 0.000355214 1.3734
13.75 0.00753817 0.000365148 1.42571
13.8125 0.00759196 0.00037656 1.44898
13.875 0.00745764 0.000388959 1.43627
13.9375 0.00736339 0.000401848 1.43094
14 0.00702309 0.000415336 1.3771
14.0625 0.0062952 0.000429565 1.24544
14.125 0.00608146 0.000444164 1.21389
14.1875 0.00634639 0.000459023 1.27802
14.25 0.00688183 0.000473871 1.3981
14.3125 0.00753621 0.000488032 1.54453
14.375 0.00746561 0.000500784 1.54347
14.4375 0.00624414 0.000512418 1.30221
14.5 0.00519982 0.000522906 1.09383
14.5625 0.00521405 0.000533005 1.10632
14.625 0.00590329 0.000542481 1.26334
14.6875 0.00629554 0.000551901 1.35884
14.75 0.00665867 0.00056162 1.44949
14.8125 0.00704684 0.000571256 1.54703
14.875 0.00747667 0.000579936 1.65529
14.9375 0.00776935 0.000587325 1.73459
15 0.00728291 0.00059369 1.63963
15.0625 0.00603543 0.000599006 1.37013
15.125 0.0052705 0.000604025 1.20644
15.1875 0.0048721 0.000608857 1.12448
15.25 0.00431615 0.000613067 1.00439
15.3125 0.0041861 0.000617056 0.982131
15.375 0.00444021 0.000621104 1.05028
15.4375 0.00504962 0.000624781 1.20416
15.5 0.00552231 0.000627047 1.32757
15.5625 0.00574712 0.000627542 1.39278
15.625 0.00617078 0.000627285 1.50748
15.6875 0.00671656 0.00062655 1.65397
15.75 0.00684731 0.000625318 1.69962
15.8125 0.00676819 0.000623559 1.69334
15.875 0.00670335 0.000622284 1.6904
15.9375 0.0069316 0.000621371 1.76175
