0.0625 0.547504 0.994715 0.404689 0.0017929
0.125 1.48443 0.984646 1.51067 0.00253635
0.1875 1.46162 0.972548 1.8718 0.00314394
0.25 1.21898 0.958589 1.83975 0.00361591
0.3125 1.08355 0.943043 1.85781 0.00406966
0.375 0.992549 0.926166 1.89043 0.00448363
0.4375 0.924883 0.908189 1.92819 0.00485085
0.5 0.870772 0.889313 1.96675 0.00519274
0.5625 0.82548 0.869715 2.00474 0.00553163
0.625 0.786432 0.849553 2.04191 0.00586861
0.6875 0.751976 0.828964 2.07808 0.00619541
0.75 0.72095 0.808071 2.11294 0.00650942
0.8125 0.692542 0.786984 2.14625 0.00681581
0.875 0.666308 0.765798 2.17821 0.00712329
0.9375 0.64191 0.744597 2.20897 0.00743341
1 0.619014 0.723456 2.23839 0.0077407
1.0625 0.597587 0.70244 2.26717 0.00803572
1.125 0.577421 0.681606 2.29527 0.00832011
1.1875 0.558228 0.661005 2.32213 0.00861428
1.25 0.53994 0.64068 2.34792 0.00891592
1.3125 0.522651 0.620666 2.3735 0.00922186
1.375 0.50614 0.600996 2.39827 0.00953165
1.4375 0.490304 0.581698 2.42209 0.00986056
1.5 0.47521 0.562792 2.44557 0.0102039
1.5625 0.460788 0.544298 2.46866 0.0105741
1.625 0.446974 0.526231 2.49128 0.0109581
1.6875 0.433745 0.508601 2.51355 0.0113351
1.75 0.421014 0.491418 2.5352 0.0117041
1.8125 0.408732 0.474688 2.55609 0.0121006
1.875 0.3969 0.458414 2.57642 0.0125288
1.9375 0.385373 0.442598 2.59535 0.0129624
2 0.374228 0.427239 2.6135 0.0133869
2.0625 0.363604 0.412336 2.63201 0.0137686
2.125 0.353421 0.397884 2.65052 0.0141415
2.1875 0.343528 0.383881 2.66805 0.0145269
2.25 0.333835 0.370319 2.68396 0.0149661
2.3125 0.324441 0.357193 2.6991 0.0154284
2.375 0.31543 0.344495 2.71428 0.0158745
2.4375 0.306785 0.332218 2.72953 0.0163284
2.5 0.298374 0.320352 2.74383 0.016828
2.5625 0.290266 0.30889 2.75789 0.0173168
2.625 0.282512 0.297821 2.77234 0.017796
2.6875 0.275024 0.287137 2.78651 0.0183044
2.75 0.267863 0.276828 2.80115 0.0188374
2.8125 0.261052 0.266884 2.81669 0.0193629
2.875 0.254499 0.257295 2.83234 0.0198445
2.9375 0.248173 0.248051 2.84788 0.020328
3 0.242043 0.239141 2.86306 0.0208891
3.0625 0.236129 0.230557 2.87823 0.0215168
3.125 0.230376 0.222287 2.89279 0.022163
3.1875 0.224658 0.214321 2.9052 0.0228314
3.25 0.218983 0.206651 2.9155 0.0235055
3.3125 0.213499 0.199266 2.92563 0.0241724
3.375 0.208263 0.192156 2.93651 0.0247978
3.4375 0.203235 0.185313 2.94776 0.0253442
3.5 0.198351 0.178727 2.95858 0.025901
3.5625 0.193615 0.172389 2.96908 0.0265037
3.625 0.189 0.16629 2.97895 0.0272231
3.6875 0.18452 0.160423 2.98846 0.0280051
3.75 0.180229 0.154778 2.99858 0.028735
3.8125 0.17613 0.149348 3.00954 0.0293638
3.875 0.172174 0.144124 3.02064 0.0300071
3.9375 0.168332 0.139099 3.03148 0.0307357
4 0.164537 0.134264 3.04087 0.0314992
4.0625 0.160789 0.129614 3.04882 0.0322372
4.125 0.157361 0.12514 3.06061 0.032972
4.1875 0.154095 0.120835 3.07347 0.0337402
4.25 0.150801 0.116694 3.08369 0.034569
4.3125 0.14757 0.112709 3.09307 0.0353886
4.375 0.144542 0.108876 3.10465 0.0361796
4.4375 0.141609 0.105189 3.11629 0.0369238
4.5 0.138669 0.101641 3.12575 0.0377401
4.5625 0.135775 0.0982268 3.1342 0.0385942
4.625 0.133026 0.0949422 3.14401 0.039458
4.6875 0.130371 0.0917818 3.15408 0.0402626
4.75 0.12793 0.0887407 3.1675 0.0410336
4.8125 0.125634 0.0858141 3.18284 0.04192
4.875 0.123223 0.0829972 3.19352 0.0429856
4.9375 0.120674 0.0802859 3.1987 0.0442352
5 0.118252 0.0776758 3.20528 0.0455418
5.0625 0.116052 0.0751631 3.21602 0.0466901
