0.0625 -11.9145 0.991385 -5.40246 0.00396929
0.125 -6.75635 0.976271 -4.44884 0.00388211
0.1875 -4.9782 0.95962 -4.33421 0.00434664
0.25 -4.30591 0.94145 -4.59643 0.00495121
0.3125 -3.77499 0.921992 -4.72584 0.0054347
0.375 -3.35308 0.901491 -4.78662 0.00586125
0.4375 -3.00954 0.880171 -4.80724 0.00624739
0.5 -2.72341 0.858233 -4.80263 0.00658378
0.5625 -2.48023 0.835848 -4.78071 0.00688336
0.625 -2.26966 0.813167 -4.74534 0.00715867
0.6875 -2.08481 0.790319 -4.69951 0.00743376
0.75 -1.92177 0.767419 -4.64781 0.00770902
0.8125 -1.77727 0.744564 -4.59324 0.00798481
0.875 -1.64791 0.72184 -4.5358 0.00826395
0.9375 -1.53145 0.699317 -4.47648 0.00853572
1 -1.42581 0.677057 -4.41503 0.00879247
1.0625 -1.32932 0.655112 -4.35121 0.0090556
1.125 -1.24112 0.633526 -4.28624 0.0092608
1.1875 -1.16067 0.612338 -4.22204 0.00944073
1.25 -1.08691 0.591577 -4.15817 0.00965454
1.3125 -1.01884 0.57127 -4.09374 0.00993886
1.375 -0.956005 0.551436 -4.02941 0.0102652
1.4375 -0.897882 0.532091 -3.96528 0.0105594
1.5 -0.843542 0.513247 -3.89924 0.010819
1.5625 -0.792335 0.494911 -3.82984 0.011075
1.625 -0.744634 0.477091 -3.76031 0.0114112
1.6875 -0.701006 0.459789 -3.69527 0.0117455
1.75 -0.660723 0.443006 -3.63283 0.0120199
1.8125 -0.622721 0.42674 -3.5686 0.0123092
1.875 -0.587127 0.410987 -3.50437 0.0125888
1.9375 -0.55354 0.39574 -3.43882 0.0128749
2 -0.521818 0.380994 -3.37198 0.0132359
2.0625 -0.492413 0.366742 -3.30778 0.0137508
2.125 -0.46504 0.352975 -3.24554 0.0143067
2.1875 -0.439371 0.339682 -3.18401 0.0148224
2.25 -0.415438 0.326855 -3.12437 0.0152617
2.3125 -0.393284 0.314483 -3.06797 0.0156555
2.375 -0.372635 0.302554 -3.0137 0.0161451
2.4375 -0.352651 0.291057 -2.95544 0.0166075
2.5 -0.333584 0.27998 -2.89561 0.0170595
2.5625 -0.315878 0.269311 -2.83866 0.0176133
2.625 -0.299224 0.25904 -2.78266 0.0181865
2.6875 -0.283055 0.249153 -2.72281 0.018764
2.75 -0.267594 0.239641 -2.66148 0.0193219
