0.0625 0.998845
0.125 0.996268
0.1875 0.992568
0.25 0.987916
0.3125 0.982436
0.375 0.976229
0.4375 0.969378
0.5 0.961958
0.5625 0.954032
0.625 0.945657
0.6875 0.936885
0.75 0.927761
0.8125 0.91833
0.875 0.908629
0.9375 0.898693
1 0.888556
1.0625 0.878248
1.125 0.867796
1.1875 0.857226
1.25 0.846561
1.3125 0.835823
1.375 0.825032
1.4375 0.814206
1.5 0.803363
1.5625 0.792518
1.625 0.781685
1.6875 0.770878
1.75 0.760109
1.8125 0.749388
1.875 0.738726
1.9375 0.728133
2 0.717616
2.0625 0.707183
2.125 0.696841
2.1875 0.686596
2.25 0.676455
2.3125 0.66642
2.375 0.656498
2.4375 0.646692
2.5 0.637005
2.5625 0.627441
2.625 0.618002
2.6875 0.60869
2.75 0.599507
2.8125 0.590455
2.875 0.581535
2.9375 0.572748
3 0.564095
3.0625 0.555576
3.125 0.547191
3.1875 0.538941
3.25 0.530825
3.3125 0.522843
3.375 0.514994
3.4375 0.507278
3.5 0.499693
3.5625 0.49224
3.625 0.484916
3.6875 0.47772
3.75 0.470652
3.8125 0.46371
3.875 0.456893
3.9375 0.450198
4 0.443626
4.0625 0.437173
4.125 0.43084
4.1875 0.424623
4.25 0.418522
4.3125 0.412535
4.375 0.40666
4.4375 0.400895
4.5 0.395239
4.5625 0.389691
4.625 0.384248
4.6875 0.378908
4.75 0.373671
4.8125 0.368533
4.875 0.363495
4.9375 0.358553
5 0.353706
5.0625 0.348953
5.125 0.344292
5.1875 0.339721
5.25 0.335238
5.3125 0.330843
5.375 0.326532
5.4375 0.322305
5.5 0.31816
5.5625 0.314095
5.625 0.310109
5.6875 0.306201
5.75 0.302368
5.8125 0.29861
5.875 0.294924
5.9375 0.291311
6 0.287767
6.0625 0.284292
6.125 0.280884
6.1875 0.277542
6.25 0.274265
6.3125 0.271052
6.375 0.267901
6.4375 0.264811
6.5 0.26178
6.5625 0.258809
6.625 0.255895
6.6875 0.253037
6.75 0.250235
6.8125 0.247486
6.875 0.244791
6.9375 0.242148
7 0.239555
7.0625 0.237013
7.125 0.234519
7.1875 0.232073
7.25 0.229674
7.3125 0.227321
7.375 0.225012
7.4375 0.222748
7.5 0.220526
7.5625 0.218346
7.625 0.216207
7.6875 0.214109
7.75 0.21205
7.8125 0.210029
7.875 0.208046
7.9375 0.206101
8 0.204191
8.0625 0.202317
8.125 0.200477
8.1875 0.198672
8.25 0.1969
8.3125 0.19516
8.375 0.193453
8.4375 0.191777
8.5 0.190131
8.5625 0.188516
8.625 0.18693
8.6875 0.185373
8.75 0.183845
8.8125 0.182344
8.875 0.180871
8.9375 0.179424
9 0.178004
9.0625 0.176609
9.125 0.17524
9.1875 0.173896
9.25 0.172576
9.3125 0.171279
9.375 0.170007
9.4375 0.168757
9.5 0.16753
9.5625 0.166325
9.625 0.165142
9.6875 0.16398
9.75 0.162839
9.8125 0.161719
9.875 0.160619
9.9375 0.15954
10 0.158479
10.0625 0.157438
10.125 0.156416
10.1875 0.155412
10.25 0.154427
10.3125 0.153459
10.375 0.152509
10.4375 0.151576
10.5 0.15066
10.5625 0.149762
10.625 0.148879
10.6875 0.148013
10.75 0.147163
10.8125 0.146329
10.875 0.14551
10.9375 0.144707
11 0.143919
11.0625 0.143146
11.125 0.142388
11.1875 0.141645
11.25 0.140916
11.3125 0.140201
11.375 0.1395
11.4375 0.138813
11.5 0.138139
11.5625 0.137479
11.625 0.136833
11.6875 0.136199
11.75 0.135577
11.8125 0.134968
11.875 0.134372
11.9375 0.133787
12 0.133214
12.0625 0.132654
12.125 0.132104
12.1875 0.131566
12.25 0.131039
12.3125 0.130523
12.375 0.130017
12.4375 0.129522
12.5 0.129038
12.5625 0.128564
12.625 0.1281
12.6875 0.127647
12.75 0.127204
12.8125 0.126771
12.875 0.126348
12.9375 0.125935
13 0.125532
13.0625 0.125139
13.125 0.124756
13.1875 0.124382
13.25 0.124019
13.3125 0.123664
13.375 0.12332
13.4375 0.122985
13.5 0.122659
13.5625 0.122343
13.625 0.122036
13.6875 0.121738
13.75 0.121449
13.8125 0.12117
13.875 0.120898
13.9375 0.120636
14 0.120382
14.0625 0.120136
14.125 0.119899
14.1875 0.119671
14.25 0.11945
14.3125 0.119238
14.375 0.119034
14.4375 0.118838
14.5 0.11865
14.5625 0.118469
14.625 0.118297
14.6875 0.118133
14.75 0.117976
14.8125 0.117828
14.875 0.117687
14.9375 0.117554
15 0.117429
15.0625 0.117311
15.125 0.117201
15.1875 0.117099
15.25 0.117004
15.3125 0.116917
15.375 0.116838
15.4375 0.116766
15.5 0.116702
15.5625 0.116645
15.625 0.116596
15.6875 0.116554
15.75 0.11652
15.8125 0.116494
15.875 0.116475
15.9375 0.116464
