0.0625 -59.4485 0.940388 -3.89556 0.00236322
0.125 -23.9276 0.860578 -2.68157 0.00203915
0.1875 -12.8984 0.789171 -2.15085 0.00203321
0.25 -9.2177 0.725478 -2.09858 0.00220543
0.3125 -7.00756 0.66818 -2.06236 0.00244803
0.375 -5.50758 0.616339 -2.01872 0.00274191
0.4375 -4.43805 0.569243 -1.97204 0.00299944
0.5 -3.64574 0.526323 -1.92417 0.00325739
0.5625 -3.03752 0.487108 -1.87386 0.00355835
0.625 -2.56089 0.451201 -1.82279 0.00390275
0.6875 -2.18235 0.418266 -1.77315 0.00431843
0.75 -1.87686 0.388014 -1.7251 0.00474634
0.8125 -1.62426 0.360192 -1.67591 0.00524294
0.875 -1.41356 0.334573 -1.62641 0.00575868
0.9375 -1.23853 0.31096 -1.57982 0.00622014
1 -1.08925 0.289174 -1.53237 0.0066235
1.0625 -0.962687 0.269053 -1.48682 0.00706466
1.125 -0.857318 0.250456 -1.44761 0.00776729
1.1875 -0.765429 0.233251 -1.40773 0.00880558
1.25 -0.683006 0.217319 -1.36352 0.00969302
1.3125 -0.611358 0.202559 -1.32067 0.0104616
1.375 -0.551002 0.188877 -1.28432 0.0112233
1.4375 -0.498265 0.17619 -1.24982 0.0120808
1.5 -0.449383 0.164419 -1.21007 0.0130121
1.5625 -0.404808 0.153492 -1.16751 0.0140147
1.625 -0.366092 0.143343 -1.12847 0.0148367
1.6875 -0.332092 0.133913 -1.0919 0.0153453
1.75 -0.304226 0.125148 -1.06497 0.0164412
1.8125 -0.27819 0.116997 -1.03499 0.0175427
1.875 -0.250993 0.109414 -0.990806 0.0183891
1.9375 -0.227566 0.102358 -0.951673 0.01948
2 -0.207951 0.0957887 -0.919922 0.0206468
2.0625 -0.189439 0.0896708 -0.885236 0.0223618
2.125 -0.171137 0.0839711 -0.84363 0.0238102
2.1875 -0.155243 0.0786572 -0.806281 0.0241421
2.25 -0.143048 0.0736988 -0.781798 0.0253509
2.3125 -0.136436 0.0690719 -0.783748 0.0264971
2.375 -0.130358 0.0647536 -0.786211 0.0275482
2.4375 -0.121357 0.0607212 -0.767642 0.0288653
2.5 -0.108888 0.0569544 -0.721648 0.0301856
2.5625 -0.0974924 0.0534353 -0.676314 0.0319735
2.625 -0.0890228 0.0501432 -0.645806 0.0336421
2.6875 -0.0828494 0.047062 -0.627945 0.0350448
2.75 -0.0790399 0.044179 -0.625367 0.0367158
2.8125 -0.0750574 0.0414815 -0.61941 0.0387949
2.875 -0.0682985 0.0389574 -0.587414 0.0412327
2.9375 -0.0586928 0.0365948 -0.525692 0.0429596
3 -0.0544522 0.0343834 -0.50752 0.0442758
3.0625 -0.0553189 0.0323125 -0.536155 0.0454571
3.125 -0.055435 0.0303706 -0.558314 0.046335
3.1875 -0.0530811 0.028551 -0.555163 0.0472322
3.25 -0.0480354 0.026847 -0.521371 0.0495803
3.3125 -0.0432984 0.0252506 -0.487406 0.0534144
3.375 -0.0407947 0.0237544 -0.475984 0.0550405
3.4375 -0.0403121 0.0223523 -0.487234 0.0562327
3.5 -0.040077 0.0210401 -0.501494 0.058521
3.5625 -0.0390713 0.0198126 -0.505893 0.0598182
3.625 -0.0364681 0.0186651 -0.488329 0.0612021
3.6875 -0.0333772 0.0175907 -0.461979 0.063449
3.75 -0.0323219 0.0165835 -0.462191 0.0662727
3.8125 -0.0321675 0.0156379 -0.474988 0.0694521
3.875 -0.0291037 0.0147498 -0.443552 0.073322
3.9375 -0.0242851 0.013915 -0.381827 0.0743599
4 -0.0230065 0.0131327 -0.373002 0.0740847
4.0625 -0.0215308 0.0123983 -0.359803 0.0777536
4.125 -0.018276 0.0117071 -0.314661 0.0830511
4.1875 -0.016632 0.0110555 -0.294905 0.0863144
4.25 -0.0183403 0.0104391 -0.334766 0.0874032
4.3125 -0.0188108 0.0098571 -0.353319 0.0882425
4.375 -0.0167993 0.00930959 -0.324571 0.0905619
4.4375 -0.0170748 0.00879329 -0.33921 0.0932233
4.5 -0.0178591 0.0083053 -0.364675 0.0972614
4.5625 -0.0151547 0.00784573 -0.31796 0.101524
4.625 -0.0114936 0.00741337 -0.247692 0.102048
4.6875 -0.00645504 0.00700693 -0.142835 0.102639
4.75 -0.00525229 0.00662383 -0.119295 0.103167
4.8125 -0.00912528 0.00626324 -0.212675 0.105939
4.875 -0.0134373 0.00592363 -0.321249 0.110459
4.9375 -0.0146836 0.00560228 -0.359986 0.112809
5 -0.0142037 0.00529936 -0.356984 0.116916
5.0625 -0.0157498 0.00501457 -0.405685 0.121563
5.125 -0.0164929 0.00474578 -0.435261 0.126039
5.1875 -0.0162798 0.00449319 -0.440069 0.128134
5.25 -0.0178988 0.00425574 -0.495444 0.130399
5.3125 -0.018886 0.00403042 -0.53517 0.132018
5.375 -0.0169883 0.00381761 -0.492684 0.135145
5.4375 -0.0152944 0.00361735 -0.453843 0.13845
5.5 -0.0160161 0.00342504 -0.486152 0.137868
5.5625 -0.0186245 0.00324162 -0.578143 0.141209
5.625 -0.0204368 0.00306697 -0.648622 0.147978
5.6875 -0.0177378 0.00289941 -0.575446 0.152103
5.75 -0.0128812 0.00273959 -0.427054 0.155983
5.8125 -0.0106088 0.00259048 -0.359351 0.157676
5.875 -0.0115193 0.00244909 -0.398572 0.161942
5.9375 -0.0113791 0.00231478 -0.40209 0.167549
6 -0.00918378 0.0021881 -0.331341 0.16918
6.0625 -0.00694507 0.00206795 -0.255787 0.170376
6.125 -0.00588598 0.001956 -0.221249 0.175382
6.1875 -0.00669689 0.00185065 -0.256867 0.180018
6.25 -0.00501353 0.00175212 -0.196185 0.182325
6.3125 -0.00314336 0.00166058 -0.125464 0.186118
6.375 -0.0020985 0.00157612 -0.0854188 0.191121
6.4375 -0.00415166 0.00149928 -0.172309 0.195051
6.5 -0.00682591 0.00142873 -0.288807 0.200493
6.5625 -0.00701631 0.00136488 -0.30258 0.203271
6.625 -0.00797305 0.00130538 -0.3504 0.206091
6.6875 -0.00874082 0.0012495 -0.391402 0.212442
6.75 -0.0101176 0.00119708 -0.461535 0.218145
6.8125 -0.0141679 0.00114735 -0.658288 0.222595
6.875 -0.0139915 0.00109896 -0.662043 0.227032
6.9375 -0.0125553 0.00105429 -0.604913 0.234888
7 -0.0141223 0.00101406 -0.692694 0.246241
7.0625 -0.0143847 0.000979166 -0.718197 0.249709
7.125 -0.0123578 0.000948426 -0.627946 0.24621
7.1875 -0.0084776 0.000919395 -0.438357 0.244472
7.25 -0.00381269 0.000891928 -0.200583 0.246163
7.3125 -0.00278987 0.000864896 -0.149311 0.250584
7.375 -0.00727402 0.000836771 -0.39597 0.25226
7.4375 -0.0124698 0.00080916 -0.690341 0.264184
7.5 -0.0142642 0.000782492 -0.80299 0.274483
7.5625 -0.0118106 0.000755749 -0.675975 0.272452
7.625 -0.00755382 0.000727377 -0.439504 0.270295
7.6875 -0.00558167 0.000699216 -0.330094 0.270181
7.75 -0.00640768 0.000669991 -0.385119 0.273357
7.8125 -0.00802958 0.000641288 -0.490401 0.283068
7.875 -0.00769719 0.000613842 -0.477639 0.291976
7.9375 -0.00480077 0.000589145 -0.302646 0.296011
8 -0.00314621 0.0005661 -0.201472 0.296347
8.0625 -0.00415873 0.000543715 -0.270481 0.305006
8.125 -0.00311395 0.000520489 -0.205676 0.311943
8.1875 -0.00187203 0.000496027 -0.125554 0.319186
8.25 -0.00331785 0.000472745 -0.225928 0.323289
8.3125 -0.00496862 0.000449573 -0.343474 0.318428
8.375 -0.00744187 0.000424698 -0.522199 0.316238
8.4375 -0.00987591 0.000397871 -0.70336 0.326792
8.5 -0.0103788 0.000368479 -0.750147 0.342272
8.5625 -0.00930514 0.000339904 -0.682451 0.351584
8.625 -0.0104674 0.000312496 -0.778922 0.359845
8.6875 -0.0128535 0.000286197 -0.970367 0.366171
8.75 -0.0130598 0.000260988 -1.00015 0.375421
8.8125 -0.0104491 0.000239757 -0.811671 0.37968
8.875 -0.00838991 0.000221673 -0.660983 0.38363
8.9375 -0.00942711 0.000205638 -0.753182 0.391269
9 -0.00837182 0.000188621 -0.678245 0.401381
9.0625 -0.00302483 0.000169193 -0.248468 0.409199
9.125 0.00341107 0.000150605 0.284067 0.404888
9.1875 0.00491469 0.000134981 0.414906 0.398156
9.25 0.000482459 0.000121892 0.0412855 0.400141
9.3125 -0.00422956 0.000112599 -0.36684 0.395645
9.375 -0.00566308 0.000105324 -0.497784 0.394305
9.4375 -0.00513763 9.89302e-05 -0.457636 0.3999
9.5 -0.00600505 9.58554e-05 -0.542007 0.402935
9.5625 -0.00593624 9.36876e-05 -0.542869 0.402797
9.625 -0.00372498 9.21402e-05 -0.345116 0.416242
9.6875 -0.0011654 9.02189e-05 -0.10938 0.429555
9.75 -0.00339396 8.98251e-05 -0.322667 0.446147
9.8125 -0.00734834 9.055e-05 -0.7076 0.459392
9.875 -0.00682887 9.0168e-05 -0.665982 0.472589
