0.0625 0.994338
0.125 0.984858
0.1875 0.974815
0.25 0.964155
0.3125 0.952936
0.375 0.941239
0.4375 0.929141
0.5 0.916715
0.5625 0.904023
0.625 0.891121
0.6875 0.878056
0.75 0.864871
0.8125 0.851605
0.875 0.83829
0.9375 0.824957
1 0.81163
1.0625 0.798333
1.125 0.785084
1.1875 0.771904
1.25 0.758807
1.3125 0.745808
1.375 0.732918
1.4375 0.72015
1.5 0.707512
1.5625 0.695014
1.625 0.682662
1.6875 0.670464
1.75 0.658425
1.8125 0.64655
1.875 0.634844
1.9375 0.62331
2 0.61195
2.0625 0.600766
2.125 0.58976
2.1875 0.578934
2.25 0.568288
2.3125 0.557821
2.375 0.547535
2.4375 0.537428
2.5 0.527501
2.5625 0.517752
2.625 0.50818
2.6875 0.498785
2.75 0.489565
2.8125 0.48052
2.875 0.471648
2.9375 0.462948
3 0.454416
3.0625 0.446053
3.125 0.437855
3.1875 0.429819
3.25 0.421945
3.3125 0.41423
3.375 0.406673
3.4375 0.39927
3.5 0.392018
3.5625 0.384915
3.625 0.377958
3.6875 0.371144
3.75 0.36447
3.8125 0.357934
3.875 0.351534
3.9375 0.345267
4 0.339133
4.0625 0.333126
4.125 0.327246
4.1875 0.32149
4.25 0.315854
4.3125 0.310337
4.375 0.304937
4.4375 0.29965
4.5 0.294476
4.5625 0.289412
4.625 0.284455
4.6875 0.279605
4.75 0.274858
4.8125 0.270213
4.875 0.265668
4.9375 0.261219
5 0.256864
5.0625 0.252602
5.125 0.248431
5.1875 0.244348
5.25 0.240353
5.3125 0.236443
5.375 0.232618
5.4375 0.228874
5.5 0.225211
5.5625 0.221626
5.625 0.218119
5.6875 0.214686
5.75 0.211327
5.8125 0.208039
5.875 0.204822
5.9375 0.201673
6 0.198592
6.0625 0.195577
6.125 0.192627
6.1875 0.18974
6.25 0.186914
6.3125 0.184148
6.375 0.181441
6.4375 0.178791
6.5 0.176198
6.5625 0.173658
6.625 0.171172
6.6875 0.168738
6.75 0.166355
6.8125 0.164023
6.875 0.161739
6.9375 0.159504
7 0.157314
7.0625 0.15517
7.125 0.15307
7.1875 0.151014
7.25 0.149
7.3125 0.147028
7.375 0.145097
7.4375 0.143205
7.5 0.141352
7.5625 0.139537
7.625 0.137759
7.6875 0.136018
7.75 0.134312
7.8125 0.132642
7.875 0.131006
7.9375 0.129404
8 0.127834
8.0625 0.126296
8.125 0.124789
8.1875 0.123312
8.25 0.121865
8.3125 0.120445
8.375 0.119054
8.4375 0.117692
8.5 0.116357
8.5625 0.11505
8.625 0.113768
8.6875 0.112512
8.75 0.111281
8.8125 0.110073
8.875 0.108889
8.9375 0.107729
9 0.106591
9.0625 0.105476
9.125 0.104382
9.1875 0.103309
9.25 0.102258
9.3125 0.101227
9.375 0.100217
9.4375 0.0992259
9.5 0.0982536
9.5625 0.0972998
9.625 0.0963643
9.6875 0.0954467
9.75 0.0945463
9.8125 0.093663
9.875 0.0927963
9.9375 0.0919458
10 0.0911111
10.0625 0.0902918
10.125 0.0894878
10.1875 0.0886992
10.25 0.0879257
10.3125 0.0871669
10.375 0.0864226
10.4375 0.0856926
10.5 0.0849768
10.5625 0.0842752
10.625 0.0835877
10.6875 0.0829138
10.75 0.0822534
10.8125 0.0816067
10.875 0.0809734
10.9375 0.0803535
11 0.0797469
11.0625 0.0791536
11.125 0.0785732
11.1875 0.0780052
11.25 0.0774496
11.3125 0.0769058
11.375 0.0763738
11.4375 0.075854
11.5 0.0753458
11.5625 0.0748488
11.625 0.074363
11.6875 0.0738884
11.75 0.0734247
11.8125 0.0729712
11.875 0.0725276
11.9375 0.0720938
12 0.0716698
12.0625 0.0712551
12.125 0.0708493
12.1875 0.0704521
12.25 0.0700631
12.3125 0.0696823
12.375 0.0693091
12.4375 0.0689432
12.5 0.0685851
12.5625 0.068234
12.625 0.0678903
12.6875 0.0675539
12.75 0.0672245
12.8125 0.0669024
12.875 0.0665882
12.9375 0.0662815
13 0.0659823
13.0625 0.0656907
13.125 0.0654071
13.1875 0.0651313
13.25 0.0648629
13.3125 0.0646019
13.375 0.0643482
13.4375 0.0641014
13.5 0.0638611
13.5625 0.0636269
13.625 0.0633988
13.6875 0.0631768
13.75 0.0629614
13.8125 0.0627527
13.875 0.0625507
13.9375 0.0623557
14 0.0621673
14.0625 0.0619855
14.125 0.0618104
14.1875 0.0616423
14.25 0.0614815
14.3125 0.0613276
14.375 0.0611801
14.4375 0.0610392
14.5 0.0609045
14.5625 0.0607762
14.625 0.0606542
14.6875 0.0605383
14.75 0.0604282
14.8125 0.0603243
14.875 0.0602266
14.9375 0.060135
15 0.0600494
15.0625 0.0599691
15.125 0.0598939
15.1875 0.059824
15.25 0.0597593
15.3125 0.0596998
15.375 0.0596456
15.4375 0.0595964
15.5 0.0595526
15.5625 0.0595145
15.625 0.0594822
15.6875 0.0594553
15.75 0.0594332
15.8125 0.0594155
15.875 0.0594026
15.9375 0.0593947
