0.0625 0.177778 0.997403 0.26745 0.00345103
0.125 0.526687 0.991622 0.982274 0.00426944
0.1875 0.5882 0.983355 1.24238 0.00481971
0.25 0.60042 0.973016 1.39066 0.00526676
0.3125 0.601888 0.960914 1.50381 0.00565845
0.375 0.59963 0.947308 1.60029 0.00601296
0.4375 0.595412 0.932417 1.6863 0.00633969
0.5 0.589932 0.916435 1.76489 0.00664433
0.5625 0.58357 0.899533 1.83787 0.00693596
0.625 0.576598 0.881864 1.90656 0.00722134
0.6875 0.569135 0.863565 1.97167 0.00750178
0.75 0.561261 0.84476 2.03368 0.00778088
0.8125 0.553095 0.825561 2.09316 0.00806233
0.875 0.544727 0.806068 2.15053 0.00834449
0.9375 0.53619 0.786373 2.206 0.00862183
1 0.527494 0.766558 2.25964 0.00889465
1.0625 0.518639 0.746695 2.31143 0.00916339
1.125 0.509652 0.726851 2.36146 0.00942925
1.1875 0.500612 0.707085 2.41005 0.00970044
1.25 0.49158 0.687447 2.45748 0.00998469
1.3125 0.482594 0.667985 2.50393 0.0102812
1.375 0.473685 0.648739 2.54956 0.0105942
1.4375 0.464795 0.629745 2.59404 0.0109159
1.5 0.455908 0.611035 2.63723 0.011242
1.5625 0.447069 0.592634 2.67935 0.0115719
1.625 0.438347 0.574567 2.72078 0.0119065
1.6875 0.429751 0.556851 2.76156 0.0122407
1.75 0.421213 0.539504 2.80125 0.012584
1.8125 0.412763 0.522539 2.84 0.0129438
1.875 0.404472 0.505965 2.87828 0.0133108
1.9375 0.396289 0.48979 2.91573 0.0136731
2 0.388195 0.474022 2.95217 0.0140233
2.0625 0.380176 0.458662 2.98748 0.0143723
2.125 0.372308 0.443713 3.02219 0.0147179
2.1875 0.364607 0.429176 3.05646 0.0150795
2.25 0.35704 0.415049 3.09003 0.0154641
2.3125 0.349597 0.40133 3.1228 0.0158667
2.375 0.342317 0.388016 3.15512 0.0162841
2.4375 0.335233 0.375103 3.18733 0.0167164
2.5 0.32832 0.362584 3.21925 0.0171619
2.5625 0.321548 0.350455 3.25061 0.0176359
2.625 0.314923 0.338708 3.28148 0.0181264
2.6875 0.308449 0.327337 3.31194 0.0186178
2.75 0.302165 0.316334 3.34246 0.0191152
2.8125 0.296049 0.305691 3.37283 0.0196198
2.875 0.290048 0.2954 3.40253 0.0201301
2.9375 0.284119 0.285454 3.43103 0.0206474
3 0.278281 0.275843 3.45854 0.0211766
3.0625 0.272562 0.266558 3.4854 0.0216974
3.125 0.266967 0.257592 3.51168 0.022211
