0.0625 -8.15969 0.994715 -6.03126 0.00436938
0.125 -5.30505 0.984646 -5.39884 0.00455775
0.1875 -4.23015 0.972548 -5.41727 0.0051892
0.25 -3.74351 0.958589 -5.64989 0.0058594
0.3125 -3.34716 0.943043 -5.73888 0.00637689
0.375 -3.02406 0.926166 -5.75969 0.00680046
0.4375 -2.75461 0.908189 -5.74278 0.00717969
0.5 -2.52525 0.889313 -5.7036 0.00753133
0.5625 -2.32649 0.869715 -5.65007 0.0078498
0.625 -2.15166 0.849553 -5.58663 0.00813487
0.6875 -1.99615 0.828964 -5.51634 0.00841229
0.75 -1.85696 0.808071 -5.44233 0.00868872
0.8125 -1.73159 0.786984 -5.36635 0.00896378
0.875 -1.61781 0.765798 -5.28874 0.00924655
0.9375 -1.51409 0.744597 -5.21037 0.00951058
1 -1.41912 0.723456 -5.13162 0.00974843
1.0625 -1.33158 0.70244 -5.05186 0.00999673
1.125 -1.25076 0.681606 -4.97182 0.0102498
1.1875 -1.17644 0.661005 -4.89377 0.0104753
1.25 -1.10754 0.64068 -4.8161 0.0106977
1.3125 -1.04319 0.620666 -4.73739 0.0109507
1.375 -0.983251 0.600996 -4.659 0.0112457
1.4375 -0.927432 0.581698 -4.5815 0.01154
1.5 -0.875368 0.562792 -4.5049 0.0118172
1.5625 -0.826773 0.544298 -4.42941 0.0120667
1.625 -0.781149 0.526231 -4.35385 0.0123323
1.6875 -0.738349 0.508601 -4.27873 0.01264
1.75 -0.69827 0.491418 -4.20473 0.0129539
1.8125 -0.66052 0.474688 -4.13071 0.0133014
1.875 -0.625194 0.458414 -4.05835 0.0136385
1.9375 -0.59216 0.442598 -3.98799 0.0138979
2 -0.561024 0.427239 -3.91803 0.0142094
2.0625 -0.531525 0.412336 -3.84753 0.0146677
2.125 -0.503489 0.397884 -3.77596 0.0150943
2.1875 -0.477036 0.383881 -3.70495 0.0154017
2.25 -0.452363 0.370319 -3.6369 0.015681
2.3125 -0.429347 0.357193 -3.57183 0.0159787
2.375 -0.407447 0.344495 -3.50609 0.0162827
2.4375 -0.3866 0.332218 -3.43967 0.0166848
2.5 -0.366927 0.320352 -3.37424 0.0171886
2.5625 -0.348131 0.30889 -3.30768 0.0176625
2.625 -0.330271 0.297821 -3.24101 0.0181203
2.6875 -0.313524 0.287137 -3.1766 0.0186285
2.75 -0.297637 0.276828 -3.11251 0.0192367
2.8125 -0.282418 0.266884 -3.04723 0.0199311
