0.0625 1.4709 0.987307 0.452674 0.000879845
0.125 3.98142 0.96627 1.84434 0.00163396
0.1875 3.70176 0.94427 2.33521 0.00212373
0.25 2.84374 0.921243 2.25674 0.00239654
0.3125 2.33181 0.897364 2.21867 0.00271885
0.375 1.98903 0.872851 2.19983 0.00305346
0.4375 1.74008 0.847909 2.18989 0.0033792
0.5 1.54857 0.822721 2.1838 0.00370565
0.5625 1.3951 0.79744 2.17919 0.00404041
0.625 1.26865 0.772198 2.17543 0.00439804
0.6875 1.16254 0.747107 2.17279 0.00479148
0.75 1.07191 0.722261 2.17091 0.00518284
0.8125 0.992765 0.697739 2.16826 0.00551184
0.875 0.922777 0.673608 2.16458 0.00579801
0.9375 0.860407 0.64992 2.16013 0.00609716
1 0.804415 0.62672 2.15499 0.00640005
1.0625 0.754174 0.60404 2.1502 0.00675295
1.125 0.709143 0.581909 2.14669 0.00714148
1.1875 0.667729 0.56035 2.14171 0.00755156
1.25 0.629394 0.539377 2.13499 0.00796976
1.3125 0.594386 0.519001 2.12874 0.00840103
1.375 0.562572 0.499229 2.12395 0.0087952
1.4375 0.533266 0.480064 2.11938 0.00918915
1.5 0.506089 0.461506 2.1146 0.0096709
1.5625 0.481167 0.443551 2.11111 0.0101876
1.625 0.458095 0.426196 2.10814 0.0106402
1.6875 0.436283 0.409435 2.10372 0.0109752
1.75 0.415797 0.393258 2.09871 0.0112779
1.8125 0.396734 0.377658 2.09424 0.0116049
1.875 0.378815 0.362621 2.08945 0.0120065
1.9375 0.362001 0.348136 2.08466 0.0124279
2 0.346359 0.334189 2.08083 0.0128665
2.0625 0.331695 0.320766 2.07734 0.0133317
2.125 0.317889 0.307853 2.07393 0.0137651
2.1875 0.3048 0.295436 2.0701 0.014186
2.25 0.292213 0.283501 2.06466 0.0146585
2.3125 0.280017 0.272032 2.057 0.0151764
2.375 0.268271 0.261015 2.04769 0.0156746
2.4375 0.257145 0.250435 2.03825 0.0161826
2.5 0.246636 0.240277 2.029 0.0167927
2.5625 0.236628 0.230528 2.0193 0.0175215
2.625 0.227292 0.221173 2.01096 0.0182394
2.6875 0.218888 0.212199 2.00679 0.0189404
2.75 0.211266 0.203592 2.00613 0.0196121
2.8125 0.204106 0.195339 2.00645 0.0202023
2.875 0.197089 0.187428 2.00483 0.0208464
2.9375 0.190453 0.179845 2.00377 0.0215224
3 0.183978 0.172577 2.00116 0.0222683
