0.0625 -16.3322 0.987307 -5.02628 0.00373449
0.125 -8.46389 0.96627 -3.92079 0.00353897
0.1875 -5.84285 0.94427 -3.68589 0.00388251
0.25 -4.92403 0.921243 -3.90761 0.0044029
0.3125 -4.23225 0.897364 -4.0269 0.00484111
0.375 -3.69664 0.872851 -4.08843 0.00522782
0.4375 -3.26989 0.847909 -4.11515 0.00558067
0.5 -2.92107 0.822721 -4.11931 0.00594261
0.5625 -2.62952 0.79744 -4.1074 0.00626941
0.625 -2.38121 0.772198 -4.0832 0.00651357
0.6875 -2.16637 0.747107 -4.04894 0.00672696
0.75 -1.97898 0.722261 -4.008 0.00695406
0.8125 -1.8143 0.697739 -3.96255 0.00723116
0.875 -1.66834 0.673608 -3.91346 0.00750621
0.9375 -1.53872 0.64992 -3.86309 0.00772127
1 -1.42322 0.62672 -3.81274 0.00792436
1.0625 -1.3182 0.60404 -3.75826 0.00817719
1.125 -1.22216 0.581909 -3.69966 0.00849014
1.1875 -1.1357 0.56035 -3.64271 0.00883329
1.25 -1.05802 0.539377 -3.58895 0.00918664
1.3125 -0.987002 0.519001 -3.53486 0.00952894
1.375 -0.921618 0.499229 -3.4795 0.00982865
1.4375 -0.86139 0.480064 -3.42346 0.0101359
1.5 -0.805651 0.461506 -3.36627 0.0105342
1.5625 -0.753518 0.443551 -3.30604 0.0109719
1.625 -0.704723 0.426196 -3.24311 0.0114279
1.6875 -0.659661 0.409435 -3.18083 0.0116856
1.75 -0.617922 0.393258 -3.11893 0.0118492
1.8125 -0.579263 0.377658 -3.05775 0.0122484
1.875 -0.543748 0.362621 -2.99918 0.0128025
1.9375 -0.5105 0.348136 -2.93983 0.0133306
2 -0.479663 0.334189 -2.88168 0.0138175
2.0625 -0.451498 0.320766 -2.82764 0.0144778
2.125 -0.424913 0.307853 -2.77217 0.0152899
2.1875 -0.399715 0.295436 -2.71473 0.0159233
2.25 -0.376404 0.283501 -2.65952 0.0163761
2.3125 -0.355039 0.272032 -2.60812 0.0167881
2.375 -0.335282 0.261015 -2.55918 0.0173342
2.4375 -0.31683 0.250435 -2.51135 0.0179093
2.5 -0.29945 0.240277 -2.46348 0.0183794
2.5625 -0.282889 0.230528 -2.41407 0.018906
2.625 -0.267164 0.221173 -2.36372 0.0194688
2.6875 -0.251605 0.212199 -2.30674 0.0201525
2.75 -0.235974 0.203592 -2.24075 0.0208415
2.8125 -0.221577 0.195339 -2.1782 0.0214294
2.875 -0.20876 0.187428 -2.12354 0.0221321
2.9375 -0.196962 0.179845 -2.07225 0.0229793
