0.0	-0.0	NaN
0.25	0.0682181062187262	0.0
0.5	0.1473647817363047	0.0
0.75	0.20315007478299074	0.0
1.0	0.2537725507512317	0.0
1.25	0.30404310391185774	9.76118063844e-313
1.5	0.3544597972753846	NaN
1.75	0.40810071661780806	NaN
2.0	0.46222351226325387	0.0
2.25	0.5161891465038589	0.0
2.5	0.5715548065820777	0.0
2.75	0.6283556486400234	0.0
3.0	0.6840567674873791	2.2009019125e-314
3.25	0.7410860587232717	NaN
3.5	0.7994402952661449	NaN
3.75	0.8575526275598031	0.0
4.0	0.916308736387043	0.0
4.25	0.9751206511081834	0.0
4.5	1.0333655252203453	0.0
4.75	1.0920978383980402	3.0e-323
5.0	1.1519526509758482	NaN
5.25	1.211402494556164	NaN
5.5	1.270796589394404	0.0
5.75	1.3292474229531326	0.0
6.0	1.3870903550331632	0.0
6.25	1.4456548571150623	0.0
6.5	1.5048903832856844	6.9396828541216e-310
6.75	1.5633207732367456	NaN
7.0	1.621140205256343	NaN
7.25	1.6779928610492174	0.0
7.5	1.7343193445810543	0.0
7.75	1.7910708614783002	0.0
8.0	1.84788097258566	0.0
8.25	1.9036811480981755	4.0e-323
8.5	1.9583800301445162	NaN
8.75	2.0122741929008914	NaN
9.0	2.0659692918153354	0.0
9.25	2.119574250973175	0.0
9.5	2.1724212599985018	0.0
9.75	2.2244560992704243	0.0
10.0	2.2744904815687472	9.76118063844e-313
10.25	2.3237152310610303	NaN
10.5	2.3731468089092274	NaN
10.75	2.422449175088979	0.0
11.0	2.4704023812601834	0.0
11.25	2.5173602793770864	0.0
11.5	2.5633105086696495	0.0
11.75	2.607508925830531	2.2009019125e-314
12.0	2.6525925088987647	NaN
12.25	2.6953992585476736	NaN
12.5	2.7368449141249718	0.0
12.75	2.777474417255434	0.0
13.0	2.8156811244273663	0.0
13.25	2.851985414187059	0.0
13.5	2.8884567725220642	3.0e-323
13.75	2.9213441255100268	NaN
14.0	2.9509769611005985	NaN
14.25	2.979380865848944	0.0
14.5	3.004836736877995	0.0
14.75	3.0272935306344078	0.0
15.0	3.048329343453357	0.0
15.25	3.064082181464535	6.9396828541216e-310
15.5	3.0783316353520696	NaN
15.75	3.0895384507169115	NaN
16.0	3.0983935405029097	0.0
16.25	3.146498388700812	0.0
16.5	3.1845884355594367	0.0
16.75	3.2187129993216264	0.0
17.0	3.248886359292555	4.0e-323
17.25	3.279638250217651	NaN
17.5	3.3045083594196583	NaN
17.75	3.33340406984576	0.0
18.0	3.357582676104709	0.0
18.25	3.3797459024799186	0.0
18.5	3.4038902867872745	0.0
18.75	3.4201993634488255	1.442957137856e-312
19.0	3.4362182469876683	NaN
19.25	3.4603261078345295	NaN
19.5	3.4814318696807502	0.0
19.75	3.5035147341634554	0.0
20.0	3.5271456036963387	0.0
20.25	3.551193507797638	0.0
20.5	3.5726783133642646	2.200590584e-314
20.75	3.595782193943708	NaN
21.0	3.6205603633716588	NaN
21.25	3.6441344199320964	0.0
21.5	3.666518350916292	0.0
21.75	3.676579767706095	0.0
22.0	3.6827259170742077	0.0
22.25	3.687270116066141	2.204e-321
22.5	3.6876783974757044	NaN
22.75	0.0	NaN
23.0	0.0	0.0
23.25	0.0	0.0
23.5	0.0	0.0
23.75	0.0	0.0
24.0	0.0	6.93968283663167e-310
24.25	0.0	NaN
24.5	0.0	NaN
24.75	0.0	0.0
25.0	0.0	0.0
25.25	0.0	0.0
25.5	0.0	0.0
25.75	0.0	3.5e-323
26.0	0.0	NaN
26.25	0.0	NaN
26.5	0.0	0.0
26.75	0.0	0.0
27.0	0.0	0.0
27.25	0.0	0.0
27.5	0.0	1.591496843224e-312
27.75	0.0	NaN
28.0	0.0	NaN
28.25	0.0	0.0
28.5	0.0	0.0
28.75	0.0	0.0
29.0	0.0	0.0
29.25	0.0	2.200590584e-314
29.5	0.0	NaN
29.75	0.0	NaN
30.0	0.0	0.0
30.25	0.0	0.0
30.5	0.0	0.0
30.75	0.0	0.0
31.0	0.0	2.213e-321
31.25	0.0	NaN
31.5	0.0	NaN
31.75	0.0	0.0
32.0	0.0	0.0
