1.0	1.0002071897304028	1.2002880479252341e-5
2.0	0.7691689593331721	0.008156439319610494
3.0	0.6098328961883573	0.013504350359084306
4.0	0.5179079353195429	0.013399052065172702
5.0	0.44748554298232784	0.0136980876934985
6.0	0.3591803921514063	0.014012952571408253
7.0	0.3236818326577399	0.012794917561541549
8.0	0.2712839331046046	0.011899521504255488
9.0	0.23446544987088833	0.012393364925097601
10.0	0.20975445036138904	0.010458778698494691
11.0	0.18283059488154965	0.009627992308151586
12.0	0.1725022861653393	0.008758508880524691
13.0	0.1464507161230782	0.008766860389630671
14.0	0.13183356627104653	0.00821367406470224
15.0	0.11985148214362712	0.006662213221235262
16.0	0.10806158088831239	0.006782122303990585
17.0	0.10034716458529468	0.006146460261128027
18.0	0.08747913937757705	0.006651864415498963
19.0	0.08311813340636645	0.005820239664624953
20.0	0.0757517190202222	0.005485953088473392
21.0	0.07106179835869533	0.005555891345022013
22.0	0.061566625214376725	0.00480119899279049
23.0	0.06108299602839996	0.0049059845483481026
24.0	0.05808198570772935	0.004645819820777862
25.0	0.05280139170153137	0.004226876945576454
26.0	0.04947495642240307	0.004806266306123546
27.0	0.04558856320587572	0.0038558304506600884
28.0	0.04591449371389299	0.0038441492277108487
29.0	0.04460517401179576	0.004120821054029721
30.0	0.039739542296558635	0.003909027968576824
31.0	0.039922262326725015	0.0038090983407256342
32.0	0.036624624565478124	0.0037236267957642985
33.0	0.03753729898443751	0.004142551568802459
34.0	0.03502748282197457	0.004095885090859625
35.0	0.033240449175485264	0.003402038657347111
36.0	0.035521167728439586	0.0029475503868134924
37.0	0.032571748901205476	0.0033085518086147345
38.0	0.03415330948103195	0.003058322369478236
39.0	0.031093050041836382	0.003325752274178411
40.0	0.03256946282428507	0.00359820017315711
